STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,MEASURE,Measure,UNIT_MEASURE,Unit of measure,AGE,Age,SEX,Sex,HEALTH_PROF,Health profession,WORKER_STATUS,Worker status,HEALTH_PROF_ACTIVITY_STATUS,Health profession activity status,PRICE_BASE,Price base,TIME_PERIOD,Time period,OBS_VALUE,Observation value,DECIMALS,Decimals,OBS_STATUS,Observation status,OBS_STATUS2,Observation status 2,OBS_STATUS3,Observation status 3,UNIT_MULT,Unit multiplier,REF_YEAR_PRICE,Price reference year
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2019,,43848.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,45389.89,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2021,,47775.86,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,51248.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2003,,24371.82,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2004,,26294.34,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2005,,27595.33,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2006,,29172.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,30442.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,FIN,Finland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,34096.97,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2006,,12263.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,12773.11,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,17703.02,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,17690.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2010,,17776.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2011,,17950.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,18069.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,20589.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,20920.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,23274.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,26287.08,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2017,,25337.66,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2018,,27364.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2019,,29527.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2021,,39766.75,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,40204.41,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,EST,Estonia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2023,,41594.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,60630.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,60241.59,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,65375.24,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2010,,67497.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2011,,62147.43,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2017,,29702.37,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2018,,33142.9,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2019,,38508.38,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,43985.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2021,,51074.69,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CZE,Czechia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,47193.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,43541.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2010,,48420.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2011,,50035.83,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,51520.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,52106.76,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,52941.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,53134.63,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,53705.88,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2017,,54658.71,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2018,,55549.92,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2019,,56995.8,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,49915.14,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2003,,27643.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2004,,29779.81,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,CRI,Costa Rica,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2005,,29667.16,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,MEX,Mexico,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,29513.64,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,LUX,Luxembourg,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,119215.95,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,HRV,Croatia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,40206.12,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLGENP,General practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,64297.78,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,PRT,Portugal,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,EMPLSPMP,Specialist medical practitioners,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,52319,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2006,,42911.32,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2007,,43361.68,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2008,,45556.07,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2009,,47789.22,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2010,,47435.05,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,52785.57,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,IRL,Ireland,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,52178.79,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,33573.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2015,,34976.55,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2016,,36163.46,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2017,,37217.54,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2018,,37268.39,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2019,,38540.19,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2020,,38362.2,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2021,,35784.31,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,TUR,Türkiye,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2022,,41822.36,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,SVN,Slovenia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2012,,39317.65,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,SVN,Slovenia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2013,,38656.72,,,,,,,,,,,,,
DATAFLOW,OECD.ELS.HD:DSD_HEALTH_REAC_EMP@DF_REMUN(1.0),Remuneration,I,SVN,Slovenia,AI,Annual income,USD_PPP,"US dollars, PPP converted",_Z,Not applicable,_Z,Not applicable,RINF,Hospital nurses,ICSE93_1,Employees,_Z,Not applicable,V,Current prices,2014,,40074.63,,,,,,,,,,,,,
